id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1391201878621388800,1391201878621388800,2021-05-09 03:22:29 Romance Daylight Time,2021-05-09,03:22:29,+0200,139333287,reptilescafe,横浜亜熱帯茶館 〜爬虫類 Cafe〜,,気温急上昇中、夏日予報の横浜 お店はマスク・手洗い消毒の徹底で、時短営業（11時〜17時まで）しております  写真は #ギリシアリクガメ さんたちと #ロシアリクガメ さんです  #爬虫類カフェ #reptilescafe #GreekTortoise #SpurThighedTortoise #ヨツユビリクガメ #ホルスフィールドリクガメ  https://t.co/uQcc4pQYKm,ja,[],[],"['https://pbs.twimg.com/media/E06Ko79VoAAbIHY.jpg', 'https://pbs.twimg.com/media/E06KqzvVgAQ1vA5.jpg', 'https://pbs.twimg.com/media/E06KsJ5VEAI015C.jpg']",0,0,8,"['ギリシアリクガメ', 'ロシアリクガメ', '爬虫類カフェ', 'reptilescafe', 'greektortoise', 'spurthighedtortoise', 'ヨツユビリクガメ', 'ホルスフィールドリクガメ']",[],https://twitter.com/reptilescafe/status/1391201878621388800,False,,1,https://pbs.twimg.com/media/E06Ko79VoAAbIHY.jpg,,,,,,,[],,,,
1371093895417827329,1371093895417827329,2021-03-14 14:40:33 Romance Standard Time,2021-03-14,14:40:33,+0200,54831040,dompathug,Dominik Hug,,„Tough little äh.... turtle!“  #startrek #ds9 #deepspacenine #greektortoise  https://t.co/2UUcmHGuJn,et,[],[],['https://pbs.twimg.com/media/EwcaoQeWQAw7JO1.jpg'],2,0,2,"['startrek', 'ds9', 'deepspacenine', 'greektortoise']",[],https://twitter.com/DomPatHug/status/1371093895417827329,False,,1,https://pbs.twimg.com/media/EwcaoQeWQAw7JO1.jpg,,,,,,,[],,,,
1369488634005622789,1369488634005622789,2021-03-10 04:21:48 Romance Standard Time,2021-03-10,04:21:48,+0200,571229120,nightnurse1love,Amy Wachtel,,Aristortle the Greek Tortoise enjoyed some Yard time today #SpringIsInTheAir #sunshine #weeds #tortoise #greektortoise #yardstyle 🌞🌱  https://t.co/vVlEQCsz1u,en,[],[],['https://pbs.twimg.com/media/EwFmpuvXIAATvN7.jpg'],0,0,1,"['springisintheair', 'sunshine', 'weeds', 'tortoise', 'greektortoise', 'yardstyle']",[],https://twitter.com/NightNurse1Love/status/1369488634005622789,False,,1,https://pbs.twimg.com/media/EwFmpuvXIAATvN7.jpg,,,,,,,[],,,,
1363290401629691910,1363290401629691910,2021-02-21 01:52:15 Romance Standard Time,2021-02-21,01:52:15,+0200,1282300103617679360,c_arvy12,Orange,,最後の卵も無事に #tortoise #tortoisebaby  #tortoisebreeder #tortoiselove  #greektortoise  #ギリシャリクガメ #リクガメのいる生活  #リクガメと暮らす  https://t.co/QNdmQ5qnjv,ja,[],['https://www.instagram.com/p/CLiOjsBs90T/?igshid=s8oc39lbjo9'],[],0,0,0,"['tortoise', 'tortoisebaby', 'tortoisebreeder', 'tortoiselove', 'greektortoise', 'ギリシャリクガメ', 'リクガメのいる生活', 'リクガメと暮らす']",[],https://twitter.com/C_arvy12/status/1363290401629691910,False,,0,,,,,,,,[],,,,
1361818112505442304,1361818112505442304,2021-02-17 00:21:54 Romance Standard Time,2021-02-17,00:21:54,+0200,1282300103617679360,c_arvy12,Orange,,産卵から7７日目 #tortoise #tortoisebreeder  #greektortoise #tortoisebaby  #baby #cutereptiles  #ギリシャリクガメ #ギリシャリクガメベビー #繁殖  https://t.co/shOUdpEmSg,ja,[],['https://www.instagram.com/p/CLXxCa6M_Wu/?igshid=1cqllcbwtktl1'],[],0,0,0,"['tortoise', 'tortoisebreeder', 'greektortoise', 'tortoisebaby', 'baby', 'cutereptiles', 'ギリシャリクガメ', 'ギリシャリクガメベビー', '繁殖']",[],https://twitter.com/C_arvy12/status/1361818112505442304,False,,0,,,,,,,,[],,,,
1353747155438215169,1353747155438215169,2021-01-25 17:50:47 Romance Standard Time,2021-01-25,17:50:47,+0200,571229120,nightnurse1love,Amy Wachtel,,#howitstartedvshowitsgoing #turtle #tortoise #howitstarted #howitsgoing #boxturtle #greektortoise #TurtleLove ❤️🐢  https://t.co/LP2lXtuddl,und,[],[],['https://pbs.twimg.com/media/Esl53MRW8AE11Na.jpg'],0,0,6,"['howitstartedvshowitsgoing', 'turtle', 'tortoise', 'howitstarted', 'howitsgoing', 'boxturtle', 'greektortoise', 'turtlelove']",[],https://twitter.com/NightNurse1Love/status/1353747155438215169,False,,1,https://pbs.twimg.com/media/Esl53MRW8AE11Na.jpg,,,,,,,[],,,,
1344378306838323203,1344378306838323203,2020-12-30 21:22:20 Romance Standard Time,2020-12-30,21:22:20,+0200,571229120,nightnurse1love,Amy Wachtel,,Bitin’ 2020 with Aristortle the Greek Tortoise #2020memes #2020isalmostover #Aristortle #GreekTortoise #BitinMyStylee #bye2020  https://t.co/rhb0xufxcn,en,[],[],[],0,0,3,"['2020memes', '2020isalmostover', 'aristortle', 'greektortoise', 'bitinmystylee', 'bye2020']",[],https://twitter.com/NightNurse1Love/status/1344378306838323203,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1344378286105886720/pu/img/6UWSbAXu9LbkA2QY.jpg,,,,,,,[],,,,
1330325504403009537,1330325504403009537,2020-11-22 02:41:31 Romance Standard Time,2020-11-22,02:41:31,+0200,139333287,reptilescafe,横浜亜熱帯茶館 〜爬虫類 Cafe〜,,連休中日は日差しが暖かい横浜 爬虫類スタッフたちは今日もぼんやり過ごしています お店はまったり営業（11時〜17時まで）しております  写真は 餌場を独占して、好物から食べる #ギリシアリクガメ さんです  #爬虫類カフェ #reptilescafe  #ギリシャリクガメ #GreekTortoise #SpurThighedTortoise  https://t.co/3l4XvRSoAJ,ja,[],[],"['https://pbs.twimg.com/media/EnZD9frWEAMJ4Tb.jpg', 'https://pbs.twimg.com/media/EnZD_FAXcA8KNz4.jpg']",0,2,15,"['ギリシアリクガメ', '爬虫類カフェ', 'reptilescafe', 'ギリシャリクガメ', 'greektortoise', 'spurthighedtortoise']",[],https://twitter.com/reptilescafe/status/1330325504403009537,False,,1,https://pbs.twimg.com/media/EnZD9frWEAMJ4Tb.jpg,,,,,,,[],,,,
1328305513180790784,1328305513180790784,2020-11-16 12:54:47 Romance Standard Time,2020-11-16,12:54:47,+0200,2418641166,moff_bighop,Moff animal world 印西店,,ギリシャリクガメのコロちゃん。 今日はお皿がいつもと違ったせいか、なにやら困惑中😅(イメージ画が、うまく描けませんでした😂) #moffアニマルワールド #印西市　#bighop #千葉県 #動物 #animal #ふれあい動物園　#屋内動物園 #雨でもok #ギリシャリクガメ　#リクガメ　#亀 #greektortoise #tortoise  https://t.co/nMTuWF147k,ja,[],[],"['https://pbs.twimg.com/media/Em8W0l5VEAAh3jD.jpg', 'https://pbs.twimg.com/media/Em8W0mDVEAAtNnp.jpg']",0,0,9,"['moffアニマルワールド', '印西市', 'bighop', '千葉県', '動物', 'animal', 'ふれあい動物園', '屋内動物園', '雨でもok', 'ギリシャリクガメ', 'リクガメ', '亀', 'greektortoise', 'tortoise']",[],https://twitter.com/Moff_bighop/status/1328305513180790784,False,,1,https://pbs.twimg.com/media/Em8W0l5VEAAh3jD.jpg,,,,,,,[],,,,
1310994208635977728,1310994208635977728,2020-09-29 19:25:51 Romance Daylight Time,2020-09-29,19:25:51,+0200,19053872,moviestudio,Roshan Kolar,"{'type': 'Point', 'coordinates': [23.64733603, 58.22459588]}","All hail!  #tortoise #tort #mikey #greektortoise @ Seeb, Muscat, Sultanate of Oman  https://t.co/BOthe1dgbW",en,[],['https://www.instagram.com/p/CFuo9tFJBzj/?igshid=1dp0ci8ykjzhs'],[],0,0,0,"['tortoise', 'tort', 'mikey', 'greektortoise']",[],https://twitter.com/moviestudio/status/1310994208635977728,False,,0,,,,,,,,[],,,,
1309859544537890823,1309859544537890823,2020-09-26 16:17:06 Romance Daylight Time,2020-09-26,16:17:06,+0200,195851470,georgehenryking,George Henry King,,"The teeny, tiny, tortoise spam begins! 🐢 🐢  Meet the mighty, reptilian partnership of Rocky and Pebble! 🌀💪  #Tortoise #greektortoise #spurthighedtortoise  https://t.co/QiQAKxLoeT",en,[],[],['https://pbs.twimg.com/media/Ei2OTfPXgAAtNit.jpg'],0,0,0,"['tortoise', 'greektortoise', 'spurthighedtortoise']",[],https://twitter.com/GeorgeHenryKing/status/1309859544537890823,False,,1,https://pbs.twimg.com/media/Ei2OTfPXgAAtNit.jpg,,,,,,,[],,,,
