id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1369340911876902912,1369340485475520513,2021-03-09 18:34:49 Romance Standard Time,2021-03-09,18:34:49,+0200,1259086105208664064,fttfindia,FTTFIndia,,"They exhibit something called “Sexual Dimorphism”, and this is when there are clear differences in characteristics other than their reproductive organs between males and females of a species.    #assamroofedturtle #dimorphism",en,[],[],[],1,0,3,"['assamroofedturtle', 'dimorphism']",[],https://twitter.com/FttfIndia/status/1369340911876902912,False,,0,,,,,,,,[],,,,
1356075973209296897,1356075973209296897,2021-02-01 04:04:41 Romance Standard Time,2021-02-01,04:04:41,+0200,1016319366822940672,obakasimiro,sujikosujio,,生後8ヶ月のガキが求愛ダンスしてる。  #アッサムセタカガメ #assamroofedturtle  https://t.co/8BWrAKHRv7,ja,[],[],[],0,2,75,"['アッサムセタカガメ', 'assamroofedturtle']",[],https://twitter.com/obakasimiro/status/1356075973209296897,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1356075919031451653/pu/img/qqT8gWcOUyIajj98.jpg,,,,,,,[],,,,
1354615182610231296,1354615182610231296,2021-01-28 03:20:01 Romance Standard Time,2021-01-28,03:20:01,+0200,1016319366822940672,obakasimiro,sujikosujio,,二日目で白濁開始。今回の卵は2014国内cbで幼体から大きくした個体のもの。  1クラッチ目は全部オス（孵卵中）予定なので、これはメスに。  孵るかな。孵って欲しい。  #アッサムセタカガメ #assamroofedturtle  https://t.co/xmoEQUrobQ,ja,[],[],['https://pbs.twimg.com/media/EsyPU_mVEAA3aKd.jpg'],0,2,53,"['アッサムセタカガメ', 'assamroofedturtle']",[],https://twitter.com/obakasimiro/status/1354615182610231296,False,,1,https://pbs.twimg.com/media/EsyPU_mVEAA3aKd.jpg,,,,,,,[],,,,
1354066883834650629,1354066883834650629,2021-01-26 15:01:17 Romance Standard Time,2021-01-26,15:01:17,+0200,1016319366822940672,obakasimiro,sujikosujio,,砂の中で無事確保。これからしばらく様子見。1週間ほど経っても白濁しないなら....  #アッサムセタカガメ #assamroofedturtle  https://t.co/Abvc2MrDYJ,ja,[],[],['https://pbs.twimg.com/media/EsqcpxOVoAIr5qF.jpg'],0,2,57,"['アッサムセタカガメ', 'assamroofedturtle']",[],https://twitter.com/obakasimiro/status/1354066883834650629,False,,1,https://pbs.twimg.com/media/EsqcpxOVoAIr5qF.jpg,,,,,,,[],,,,
1350988049153482752,1350988049153482752,2021-01-18 03:07:05 Romance Standard Time,2021-01-18,03:07:05,+0200,1016319366822940672,obakasimiro,sujikosujio,,#アッサムセタカガメ TSD♀3個目。 孵卵中に殻が大きく凹み，孵化も遅れたため，頭の部分の殻を割って凹みを解消。うまくいったみたい。力強い。  昨日死んでた仔は今思えば弱々しかった。  上のは極小卵。当然孵らず。  #assamroofedturtle  https://t.co/Ez3c0wWJur,ja,[],[],['https://pbs.twimg.com/media/Er-sdloW8AUHnjl.jpg'],0,2,51,"['アッサムセタカガメ', 'assamroofedturtle']",[],https://twitter.com/obakasimiro/status/1350988049153482752,False,,1,https://pbs.twimg.com/media/Er-sdloW8AUHnjl.jpg,,,,,,,[],,,,
1349558053075525632,1349558053075525632,2021-01-14 04:24:48 Romance Standard Time,2021-01-14,04:24:48,+0200,1016319366822940672,obakasimiro,sujikosujio,,"2年連続で孵り、やっと緊張から解放されました。  #アッサムセタカガメ  cb2021, tsd♀  孵卵期間67日。2017年にメスを出した時と奇しくも同じ。  #assamroofedturtle  https://t.co/PbR3SQa2pg",ja,[],[],['https://pbs.twimg.com/media/ErqX5M6UwAMG9t9.jpg'],2,14,164,"['アッサムセタカガメ', 'assamroofedturtle']",[],https://twitter.com/obakasimiro/status/1349558053075525632,False,,1,https://pbs.twimg.com/media/ErqX5M6UwAMG9t9.jpg,,,,,,,[],,,,
1349173558954524673,1349173558954524673,2021-01-13 02:56:57 Romance Standard Time,2021-01-13,02:56:57,+0200,1016319366822940672,obakasimiro,sujikosujio,,アッサムセタカガメcb2020、わずか生後8ヶ月なのに、成体オスに挑む練習をしているように見える。  #assamroofedturtle  https://t.co/zOArG7QSbu,ja,[],[],[],2,4,85,['assamroofedturtle'],[],https://twitter.com/obakasimiro/status/1349173558954524673,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1349173528218595328/pu/img/V1F_UNO1hHX2Ttlu.jpg,,,,,,,[],,,,
1317075274261909506,1317075270432485378,2020-10-16 14:09:50 Romance Daylight Time,2020-10-16,14:09:50,+0200,1310537649141116929,indianitcan,Indian Turtle Conservation Action Network - ITCAN,,#naturephotography #wildlife #wildlifephotography #saveturtles #turtlesofindia #turtleconservation #assamroofedturtle,und,[],[],[],0,0,0,"['naturephotography', 'wildlife', 'wildlifephotography', 'saveturtles', 'turtlesofindia', 'turtleconservation', 'assamroofedturtle']",[],https://twitter.com/IndianItcan/status/1317075274261909506,False,,0,,,,,,,,[],,,,
1315988194727325701,1315988190512082944,2020-10-13 14:10:10 Romance Daylight Time,2020-10-13,14:10:10,+0200,1310537649141116929,indianitcan,Indian Turtle Conservation Action Network - ITCAN,,#Kurmamobileapp #citizenscience #ITCAN #aquaticwildlife #wildlifeconservation #conservation #aquaticconservation   #chelonians #aquaticfauna  #naturephotography #nature #wildlife #wildlifephotography #saveturtles #turtlesofindia #turtleconservation #assamroofedturtle #pangshura,und,[],[],[],0,0,1,"['kurmamobileapp', 'citizenscience', 'itcan', 'aquaticwildlife', 'wildlifeconservation', 'conservation', 'aquaticconservation', 'chelonians', 'aquaticfauna', 'naturephotography', 'nature', 'wildlife', 'wildlifephotography', 'saveturtles', 'turtlesofindia', 'turtleconservation', 'assamroofedturtle', 'pangshura']",[],https://twitter.com/IndianItcan/status/1315988194727325701,False,,0,,,,,,,,[],,,,
1287375421105819649,1287375421105819649,2020-07-26 15:13:13 Romance Daylight Time,2020-07-26,15:13:13,+0200,1277985153235644417,foster0928rep,Foster,,小松菜を２匹で取り合いして食べてます。 #アッサムセタカガメ #Assamroofedturtle #Foster #フォスター  https://t.co/AqBHEP2nDh,ja,[],[],[],0,4,80,"['アッサムセタカガメ', 'assamroofedturtle', 'foster', 'フォスター']",[],https://twitter.com/Foster0928rep/status/1287375421105819649,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1287375384305049600/pu/img/5YLvxEV-Zc6SnLBu.jpg,,,,,,,[],,,,
