id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1391272009074712576,1391272009074712576,2021-05-09 08:01:10 Romance Daylight Time,2021-05-09,08:01:10,+0200,1289663419344474113,keepingwater,Keeping_Water,,Episode 42 out now on the channel!  Including: * New feeding approach progress * Latest water tests   https://t.co/VC9DSOpd8d  #rudd #tench #carp #commoncarp #mirrorcarp #ponds #pondkeeping #pondfish #underwater #gopro #youtube #keepingwater #vsfisheries #linear  https://t.co/kxi4SlrGF0,en,[],['https://youtu.be/MOGor6Im_7g'],['https://pbs.twimg.com/media/E07KZiTWEAEjKM3.jpg'],0,0,1,"['rudd', 'tench', 'carp', 'commoncarp', 'mirrorcarp', 'ponds', 'pondkeeping', 'pondfish', 'underwater', 'gopro', 'youtube', 'keepingwater', 'vsfisheries', 'linear']",[],https://twitter.com/KeepingWater/status/1391272009074712576,False,,1,https://pbs.twimg.com/media/E07KZiTWEAEjKM3.jpg,,,,,,,[],,,,
1391265073696489472,1391265073696489472,2021-05-09 07:33:36 Romance Daylight Time,2021-05-09,07:33:36,+0200,1259579092221022210,seanspe85096058,Sean Spencer,,Typical...... Come tench fishing and the swim is full of carp 😂😂🤔🎣🎣🎣 #changeofplan #tench #carp  https://t.co/ppbGCjGQNO,en,[],[],['https://pbs.twimg.com/media/E07ELPDXEAAGBvy.jpg'],2,1,38,"['changeofplan', 'tench', 'carp']",[],https://twitter.com/SeanSpe85096058/status/1391265073696489472,False,,1,https://pbs.twimg.com/media/E07ELPDXEAAGBvy.jpg,,,,,,,[],,,,
1391068569274834945,1391068569274834945,2021-05-08 18:32:46 Romance Daylight Time,2021-05-08,18:32:46,+0200,1259579092221022210,seanspe85096058,Sean Spencer,,Well an early start in the morning up for #saunderscanelo then straight for a spot of Tinca taming haven’t been out for a while due to work and family going to give the #dwarfs ago and probably float fish #tench #earlymorning 🙏🏻🎣🎣🎣,en,[],[],[],1,0,4,"['saunderscanelo', 'dwarfs', 'tench', 'earlymorning']",[],https://twitter.com/SeanSpe85096058/status/1391068569274834945,False,,0,,,,,,,,[],,,,
1390948849326383104,1390948849326383104,2021-05-08 10:37:02 Romance Daylight Time,2021-05-08,10:37:02,+0200,67086782,gone2catchtrout,Trev Wood,,A nice Tench from last week.  #fishing #tench  https://t.co/yk5k3qyg1y,en,[],[],['https://pbs.twimg.com/media/E02kmzvXoAIOfpp.jpg'],0,1,2,"['fishing', 'tench']",[],https://twitter.com/gone2catchtrout/status/1390948849326383104,False,,1,https://pbs.twimg.com/media/E02kmzvXoAIOfpp.jpg,,,,,,,[],,,,
1389528083141742592,1389528083141742592,2021-05-04 12:31:25 Romance Daylight Time,2021-05-04,12:31:25,+0200,1344044364285308928,100gwfishing,George White,,Fishing time 🤩😆🤩  #100gwfishing #tenchfishing #tench #tenchangler #fishing #angling #floatfishing #floatangling #BurryHillFisheries  https://t.co/FTuQy32ZVo,en,[],[],['https://pbs.twimg.com/media/E0iYal2XsAcTDgP.jpg'],0,0,0,"['100gwfishing', 'tenchfishing', 'tench', 'tenchangler', 'fishing', 'angling', 'floatfishing', 'floatangling', 'burryhillfisheries']",[],https://twitter.com/100GWFishing/status/1389528083141742592,False,,1,https://pbs.twimg.com/media/E0iYal2XsAcTDgP.jpg,,,,,,,[],,,,
1388735271521423368,1388735271521423368,2021-05-02 08:01:04 Romance Daylight Time,2021-05-02,08:01:04,+0200,1289663419344474113,keepingwater,Keeping_Water,,Episode 41 out now :)  * Upflow filtration (😉) * Surface feeding * In the pond jobs   https://t.co/MEsiu1WhDo  #rudd #tench #carp #commoncarp #mirrorcarp #ponds #pondkeeping #pondfish #underwater #gopro #youtube #keepingwater #vsfisheries #linear  https://t.co/eiuvyGIavY,en,[],['https://youtu.be/8hks9EZEYJU'],['https://pbs.twimg.com/media/E0XHPU-WUAE-Z6X.jpg'],0,0,0,"['rudd', 'tench', 'carp', 'commoncarp', 'mirrorcarp', 'ponds', 'pondkeeping', 'pondfish', 'underwater', 'gopro', 'youtube', 'keepingwater', 'vsfisheries', 'linear']",[],https://twitter.com/KeepingWater/status/1388735271521423368,False,,1,https://pbs.twimg.com/media/E0XHPU-WUAE-Z6X.jpg,,,,,,,[],,,,
1388572873690910720,1388572873690910720,2021-05-01 21:15:46 Romance Daylight Time,2021-05-01,21:15:46,+0200,1289663419344474113,keepingwater,Keeping_Water,,Episode 41 out tomorrow morning at 7.0am  Channel link:  https://t.co/4NMshBRktD  #rudd #tench #carp #commoncarp #mirrorcarp #ponds #pondkeeping #pondfish #underwater #gopro #youtube #keepingwater #vsfisheries #linear  https://t.co/UGd8IJ2zpb,en,[],['https://www.youtube.com/c/KeepingWater'],['https://pbs.twimg.com/media/E0UzhkVWYAA8u9a.jpg'],0,0,0,"['rudd', 'tench', 'carp', 'commoncarp', 'mirrorcarp', 'ponds', 'pondkeeping', 'pondfish', 'underwater', 'gopro', 'youtube', 'keepingwater', 'vsfisheries', 'linear']",[],https://twitter.com/KeepingWater/status/1388572873690910720,False,,1,https://pbs.twimg.com/media/E0UzhkVWYAA8u9a.jpg,,,,,,,[],,,,
1387487284560384001,1387487284560384001,2021-04-28 21:22:01 Romance Daylight Time,2021-04-28,21:22:01,+0200,158103912,angling_times,Angling Times,,IT’S OFFICIAL – tench are your favourite species of fish!   https://t.co/29Dwh5m5Yy  #tench #fishing #angling #fish #uk,en,[],['https://www.anglingtimes.co.uk/news/stories/tench-voted-britain-favourite-fish/'],[],2,3,27,"['tench', 'fishing', 'angling', 'fish', 'uk']",[],https://twitter.com/angling_times/status/1387487284560384001,False,,0,,,,,,,,[],,,,
1387381081129762821,1387381081129762821,2021-04-28 14:20:00 Romance Daylight Time,2021-04-28,14:20:00,+0200,158103912,angling_times,Angling Times,,"Have you caught your first tench this year yet?  If not, here's 9 great tips to help you land one...🎣   https://t.co/yjv5jc0mzS  #tench #fishing #angling",en,[],['https://www.anglingtimes.co.uk/advice/tips/9-early-season-tench-tips/'],[],7,2,10,"['tench', 'fishing', 'angling']",[],https://twitter.com/angling_times/status/1387381081129762821,False,,0,,,,,,,,[],,,,
1387174034211803138,1387174034211803138,2021-04-28 00:37:16 Romance Daylight Time,2021-04-28,00:37:16,+0200,1364754995380424711,fishingmaddan1,FishingMadDan,,A couple fish from today’s session   #fishing #blog #uk #adventure #perfection #fish #snagtackle #carp #tench    Find out more here:   https://t.co/dN9TI25Wqo  https://t.co/D8gD11HTfM,en,[],['https://www.facebook.com/108320194639808/posts/140354628103031/?d=n'],"['https://pbs.twimg.com/media/E0A7bfKWUAIwLaG.jpg', 'https://pbs.twimg.com/media/E0A7bfTWUAAdExE.jpg', 'https://pbs.twimg.com/media/E0A7bfcWYAAmVQU.jpg', 'https://pbs.twimg.com/media/E0A7bfoXsAsvUlx.jpg']",0,1,1,"['fishing', 'blog', 'uk', 'adventure', 'perfection', 'fish', 'snagtackle', 'carp', 'tench']",[],https://twitter.com/FishingMadDan1/status/1387174034211803138,False,,1,https://pbs.twimg.com/media/E0A7bfKWUAIwLaG.jpg,,,,,,,[],,,,
